G1G1K-7448-MONOMER	G1G1K-7448		pentapeptide repeat protein	
G1G1K-6317-MONOMER	G1G1K-6317		alcohol dehydrogenase	
G1G1K-4585-MONOMER	G1G1K-4585	C3KB20	fatty acid hydrolase	
G1G1K-6623-MONOMER	G1G1K-6623		helix-turn-helix transcriptional regulator	
G1G1K-885-MONOMER	G1G1K-885	C3K5W8	hypothetical protein	
G1G1K-7050-MONOMER	G1G1K-7050		hypothetical protein	
G1G1K-104-MONOMER	G1G1K-104	C3K6A6	hypothetical protein	
G1G1K-8802-MONOMER	G1G1K-8802	C3K3C0	glycine/betaine ABC transporter substrate-binding protein	
G1G1K-5883-MONOMER	G1G1K-5883	C3JYB4	pyridine nucleotide-disulfide oxidoreductase	
G1G1K-3406-MONOMER	G1G1K-3406	C3KAP7	3-hydroxy-2-methylbutyryl-CoA dehydrogenase	
G1G1K-5768-MONOMER	G1G1K-5768		hypothetical protein	
G1G1K-5052-MONOMER	G1G1K-5052	C3KCA8	TetR family transcriptional regulator	
G1G1K-8475-MONOMER	G1G1K-8475	C3K2R8	N utilization substance protein B	
G1G1K-3836-MONOMER	G1G1K-3836		enoyl-CoA hydratase	
G1G1K-5805-MONOMER	G1G1K-5805	C3JY47	sulfurtransferase TusD	
G1G1K-886-MONOMER	G1G1K-886	C3K5W9	DUF2946 domain-containing protein	
G1G1K-6095-MONOMER	G1G1K-6095	C3JYW4	GNAT family acetyltransferase	
G1G1K-1125-MONOMER	G1G1K-1125		30S ribosomal protein S20	
G1G1K-9079-MONOMER	G1G1K-9079	C3K3R4	phosphoserine phosphatase	
G1G1K-3494-MONOMER	G1G1K-3494	C3K8E0	xylose ABC transporter permease	
G1G1K-2332-MONOMER	G1G1K-2332		PilZ domain-containing protein	
G1G1K-6624-MONOMER	G1G1K-6624	C3K082	acireductone dioxygenase	
G1G1K-457-MONOMER	G1G1K-457		imidazole glycerol phosphate synthase subunit HisH	HisH
G1G1K-8577-MONOMER	G1G1K-8577	C3K2Z2	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor	
G1G1K-1867-MONOMER	G1G1K-1867		di-trans,poly-cis-decaprenylcistransferase	UppS
G1G1K-895-MONOMER	G1G1K-895		hypothetical protein	
G1G1K-8245-MONOMER	G1G1K-8245		LuxR family transcriptional regulator	
G1G1K-9517-MONOMER	G1G1K-9517		protease modulator HflK	
G1G1K-2555-MONOMER	G1G1K-2555	C3K6M1	enoyl-CoA hydratase	
G1G1K-6625-MONOMER	G1G1K-6625	C3K083	MFS transporter	
G1G1K-105-MONOMER	G1G1K-105		zinc ABC transporter permease	
G1G1K-8397-MONOMER	G1G1K-8397	C3K2L7	LD-carboxypeptidase	
G1G1K-2638-MONOMER	G1G1K-2638	C3K4Z5	hypothetical protein	
G1G1K-9397-MONOMER	G1G1K-9397	C3K4B6	type IV secretion protein Rhs	
G1G1K-2442-MONOMER	G1G1K-2442	C3K6J3	S-methyl-5-thioribose-1-phosphate isomerase	MtnA
G1G1K-3337-MONOMER	G1G1K-3337	C3K8B4	TonB-dependent receptor	
G1G1K-901-MONOMER	G1G1K-901	C3K6D0	cobalt-precorrin-6A reductase	
G1G1K-7051-MONOMER	G1G1K-7051	C3K0T5	zinc transporter ZntB	
G1G1K-2396-MONOMER	G1G1K-2396	C3K5I8	NADP oxidoreductase	
G1G1K-3598-MONOMER	G1G1K-3598	C3K8I3	bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	
G1G1K-7449-MONOMER	G1G1K-7449	C3JZI9	aromatic amino acid transporter AroP	
G1G1K-6318-MONOMER	G1G1K-6318		diguanylate cyclase	
G1G1K-3147-MONOMER	G1G1K-3147		transaldolase	
G1G1K-5416-MONOMER	G1G1K-5416	C3K7V2	hypothetical protein	
G1G1K-6628-MONOMER	G1G1K-6628	C3K084	chorismate synthase	
G1G1K-458-MONOMER	G1G1K-458		1-(5-phosphoribosyl)-5-((5- phosphoribosylamino)methylideneamino)imidazole-4- carboxamide isomerase	
G1G1K-4767-MONOMER	G1G1K-4767	C3KB82	ornithine cyclodeaminase	
G1G1K-902-MONOMER	G1G1K-902	C3K6D1	bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase	
G1G1K-3647-MONOMER	G1G1K-3647	C3K967	hypothetical protein	
G1G1K-8246-MONOMER	G1G1K-8246		50S rRNA methyltransferase	
G1G1K-1915-MONOMER	G1G1K-1915		cold-shock protein CapB	
G1G1K-1946-MONOMER	G1G1K-1946		ATP-dependent DNA helicase DinG	
G1G1K-7052-MONOMER	G1G1K-7052		ribonuclease	
G1G1K-106-MONOMER	G1G1K-106		zinc ABC transporter ATP-binding protein ZnuC	
G1G1K-9191-MONOMER	G1G1K-9191		cell division protein ZapA	
G1G1K-903-MONOMER	G1G1K-903	C3K6D2	precorrin-3B synthase	CobG
G1G1K-2967-MONOMER	G1G1K-2967	C3K771	integrating conjugative element membrane protein	
G1G1K-3256-MONOMER	G1G1K-3256	C3K788	NAD-dependent deacetylase	
G1G1K-4634-MONOMER	G1G1K-4634		branched-chain amino acid ABC transporter	
G1G1K-6629-MONOMER	G1G1K-6629	C3K085	alpha/beta hydrolase	
G1G1K-1511-MONOMER	G1G1K-1511	C3K5Z4	membrane protein	
G1G1K-3762-MONOMER	G1G1K-3762		pseudopilin	
G1G1K-8584-MONOMER	G1G1K-8584	C3K2Z3	tyrosine--tRNA ligase	
G1G1K-1243-MONOMER	G1G1K-1243		tryptophan--tRNA ligase	
G1G1K-8968-MONOMER	G1G1K-8968	C3K3K3	dihydroorotase	
G1G1K-904-MONOMER	G1G1K-904		precorrin-8X methylmutase	
G1G1K-3379-MONOMER	G1G1K-3379	C3K944	glutathione S-transferase	
G1G1K-4139-MONOMER	G1G1K-4139		amino acid ABC transporter permease	
G1G1K-4379-MONOMER	G1G1K-4379	C3KAX0	glycogen-branching enzyme	
G1G1K-459-MONOMER	G1G1K-459		1-(5-phosphoribosyl)-5-((5- phosphoribosylamino)methylideneamino)imidazole-4- carboxamide isomerase	HisA
G1G1K-4706-MONOMER	G1G1K-4706		hypothetical protein	
G1G1K-4298-MONOMER	G1G1K-4298	C3KAS4	AP endonuclease	
G1G1K-7053-MONOMER	G1G1K-7053	C3K118	alpha/beta hydrolase	
G1G1K-3038-MONOMER	G1G1K-3038	C3K8A8	catalase	
G1G1K-905-MONOMER	G1G1K-905	C3K6D4	precorrin-2 C(20)-methyltransferase	
G1G1K-3884-MONOMER	G1G1K-3884		transcriptional regulator	
G1G1K-107-MONOMER	G1G1K-107	C3K6A9	transcriptional repressor	
G1G1K-6319-MONOMER	G1G1K-6319	C3JZK5	intercellular spreading lipoprotein	
G1G1K-4807-MONOMER	G1G1K-4807		RidA family protein	
G1G1K-8803-MONOMER	G1G1K-8803		3-keto-5-aminohexanoate cleavage enzyme	
G1G1K-2944-MONOMER	G1G1K-2944	C3K6Q0	(2Fe-2S)-binding protein	
G1G1K-4240-MONOMER	G1G1K-4240	C3K9S6	cobaltochelatase subunit CobN	
G1G1K-906-MONOMER	G1G1K-906	C3K6D5	precorrin-3B C(17)-methyltransferase	CobJ
G1G1K-4926-MONOMER	G1G1K-4926		diaminobutyrate--2-oxoglutarate transaminase	
G1G1K-1734-MONOMER	G1G1K-1734		CinA family protein	
G1G1K-6097-MONOMER	G1G1K-6097	C3JYW5	ornithine cyclodeaminase	
G1G1K-6630-MONOMER	G1G1K-6630		hypothetical protein	
G1G1K-460-MONOMER	G1G1K-460		imidazole glycerol phosphate synthase cyclase subunit	
G1G1K-1700-MONOMER	G1G1K-1700		DNA-binding response regulator	
G1G1K-5165-MONOMER	G1G1K-5165	C3KD28	acetylpolyamine amidohydrolase	
G1G1K-7450-MONOMER	G1G1K-7450	C3JZJ0	hypothetical protein	
G1G1K-907-MONOMER	G1G1K-907		hypothetical protein	
G1G1K-9518-MONOMER	G1G1K-9518		protease modulator HflC	
G1G1K-1127-MONOMER	G1G1K-1127	C3KDX2	lipid II flippase MurJ	MviN
G1G1K-2188-MONOMER	G1G1K-2188		MFS transporter	
G1G1K-7054-MONOMER	G1G1K-7054		phosphoenolpyruvate synthase	
G1G1K-9082-MONOMER	G1G1K-9082	C3K3R5	membrane protein	
G1G1K-108-MONOMER	G1G1K-108	C3K6B0	zinc ABC transporter substrate-binding protein	
G1G1K-2262-MONOMER	G1G1K-2262		hypothetical protein	
G1G1K-9398-MONOMER	G1G1K-9398		hypothetical protein	
G1G1K-2519-MONOMER	G1G1K-2519	C3K642	hypothetical protein	
G1G1K-1385-MONOMER	G1G1K-1385		cell division protein FtsW	FtsW
G1G1K-1460-MONOMER	G1G1K-1460	C3KEB1	amino acid ABC transporter permease	
G1G1K-1321-MONOMER	G1G1K-1321		ATP phosphoribosyltransferase	
G1G1K-4471-MONOMER	G1G1K-4471		ABC-F family ATPase	
G1G1K-5506-MONOMER	G1G1K-5506	C3JXI4	DeoR/GlpR transcriptional regulator	
G1G1K-8476-MONOMER	G1G1K-8476		6,7-dimethyl-8-ribityllumazine synthase	
G1G1K-908-MONOMER	G1G1K-908		MarC family protein	
G1G1K-6633-MONOMER	G1G1K-6633		50S ribosomal protein L3 N(5)-glutamine methyltransferase	
G1G1K-7055-MONOMER	G1G1K-7055		phosphoenolpyruvate synthase regulatory protein	
G1G1K-3957-MONOMER	G1G1K-3957		TetR family transcriptional regulator	
G1G1K-461-MONOMER	G1G1K-461		amino acid ABC transporter substrate-binding protein	
G1G1K-2472-MONOMER	G1G1K-2472	C3K726	Rieske (2Fe-2S) protein	
G1G1K-8247-MONOMER	G1G1K-8247	C3K2E7	DUF2474 domain-containing protein	
G1G1K-909-MONOMER	G1G1K-909		hypothetical protein	
G1G1K-5601-MONOMER	G1G1K-5601	C3JXR7	ABC transporter substrate-binding protein	
G1G1K-8807-MONOMER	G1G1K-8807		3-hydroxybutyryl-CoA dehydrogenase	
G1G1K-5884-MONOMER	G1G1K-5884	C3JYB5	ABC transporter ATP-binding protein	
G1G1K-3148-MONOMER	G1G1K-3148		sulfotransferase family protein	
G1G1K-6320-MONOMER	G1G1K-6320	C3JZK6	multidrug transporter	
G1G1K-113-MONOMER	G1G1K-113	C3K6B1	homoserine kinase	
G1G1K-5417-MONOMER	G1G1K-5417	C3K7V3	membrane protein	
G1G1K-1590-MONOMER	G1G1K-1590	C3K7I0	group 1 truncated hemoglobin	
G1G1K-5056-MONOMER	G1G1K-5056	C3KCA9	polyamine ABC transporter substrate-binding protein	
G1G1K-4534-MONOMER	G1G1K-4534	C3KA56	phage tail protein	
G1G1K-4635-MONOMER	G1G1K-4635		hypothetical protein	
G1G1K-912-MONOMER	G1G1K-912		hybrid sensor histidine kinase/response regulator	
G1G1K-5210-MONOMER	G1G1K-5210		TetR family transcriptional regulator	
G1G1K-2061-MONOMER	G1G1K-2061	C3KCU8	EamA family transporter	
G1G1K-5702-MONOMER	G1G1K-5702		sugar transporter	
G1G1K-5335-MONOMER	G1G1K-5335	C3KCJ7	cysteine hydrolase	
G1G1K-913-MONOMER	G1G1K-913		phosphoribosylamine--glycine ligase	
G1G1K-1432-MONOMER	G1G1K-1432		MBOAT family protein	
G1G1K-7057-MONOMER	G1G1K-7057	C3K117	PLP-dependent aminotransferase family protein	
G1G1K-462-MONOMER	G1G1K-462	C3K6V5	hypothetical protein	
G1G1K-2667-MONOMER	G1G1K-2667	C3K5L8	carbon-phosphorus lyase complex subunit PhnI	
G1G1K-3541-MONOMER	G1G1K-3541		ammonia channel protein	
G1G1K-6634-MONOMER	G1G1K-6634	C3K088	cysteine hydrolase	
G1G1K-4902-MONOMER	G1G1K-4902	C3KC22	ShlB/FhaC/HecB family hemolysin secretion/activation protein	
G1G1K-3039-MONOMER	G1G1K-3039	C3K8A9	hypothetical protein	
G1G1K-1244-MONOMER	G1G1K-1244		cell division protein ZapE	
G1G1K-7462-MONOMER	G1G1K-7462		23S rRNA pseudouridylate synthase B	
G1G1K-9399-MONOMER	G1G1K-9399		type IV secretion protein Rhs	
G1G1K-114-MONOMER	G1G1K-114		hypothetical protein	
G1G1K-2930-MONOMER	G1G1K-2930	C3K674	integrating conjugative element protein	
G1G1K-2116-MONOMER	G1G1K-2116		tripartite tricarboxylate transporter TctB family protein	
G1G1K-2746-MONOMER	G1G1K-2746	C3K6N6	thioesterase	
G1G1K-1868-MONOMER	G1G1K-1868		phosphatidate cytidylyltransferase	
G1G1K-8808-MONOMER	G1G1K-8808	C3K3C3	4-hydroxybenzoyl-CoA thioesterase	
G1G1K-1624-MONOMER	G1G1K-1624	C3K8X7	addiction module antidote protein, HigA family	HigA
G1G1K-5283-MONOMER	G1G1K-5283	C3KCH3	LysR family transcriptional regulator	
G1G1K-3908-MONOMER	G1G1K-3908	C3K8R1	AraC family transcriptional regulator	
G1G1K-1128-MONOMER	G1G1K-1128		riboflavin biosynthesis protein RibF	RibF
G1G1K-6098-MONOMER	G1G1K-6098		Lrp/AsnC family transcriptional regulator	
G1G1K-8402-MONOMER	G1G1K-8402		lipoyl synthase	LipA
G1G1K-8065-MONOMER	G1G1K-8065	C3K228	hypothetical protein	
G1G1K-1769-MONOMER	G1G1K-1769		spermidine/putrescine ABC transporter permease	
G1G1K-7058-MONOMER	G1G1K-7058		EamA family transporter	
G1G1K-6321-MONOMER	G1G1K-6321	C3JZK7	multidrug efflux RND transporter permease subunit	
G1G1K-4063-MONOMER	G1G1K-4063		short-chain dehydrogenase	
G1G1K-8552-MONOMER	G1G1K-8552		50S ribosomal protein L22	
G1G1K-463-MONOMER	G1G1K-463	C3K6V6	hypothetical protein	
G1G1K-5418-MONOMER	G1G1K-5418	C3K7V4	alpha/beta hydrolase	
G1G1K-4846-MONOMER	G1G1K-4846	C3KBE9	lipase	
G1G1K-1986-MONOMER	G1G1K-1986		hypothetical protein	
G1G1K-7463-MONOMER	G1G1K-7463		DUF1289 domain-containing protein	
G1G1K-8585-MONOMER	G1G1K-8585	C3K2Z4	peptidase M23	
G1G1K-3495-MONOMER	G1G1K-3495	C3K8E1	D-xylose ABC transporter ATP-binding protein	
G1G1K-9193-MONOMER	G1G1K-9193	C3K3X5	5-formyltetrahydrofolate cyclo-ligase	
G1G1K-115-MONOMER	G1G1K-115		DNA polymerase I	
G1G1K-4489-MONOMER	G1G1K-4489	C3KA11	hypothetical protein	
G1G1K-6635-MONOMER	G1G1K-6635		hypothetical protein	
G1G1K-5772-MONOMER	G1G1K-5772		BAX inhibitor protein	
G1G1K-7059-MONOMER	G1G1K-7059		sulfurylase	
G1G1K-7468-MONOMER	G1G1K-7468	C3JYP1	SMC-Scp complex subunit ScpB	ScpB
G1G1K-2617-MONOMER	G1G1K-2617		hypothetical protein	
G1G1K-4126-MONOMER	G1G1K-4126	C3K9L9	hypothetical protein	
G1G1K-9519-MONOMER	G1G1K-9519	C3K1D2	protease modulator HflK	
G1G1K-9400-MONOMER	G1G1K-9400	C3K4B9	hypothetical protein	
G1G1K-3149-MONOMER	G1G1K-3149		NAD(P)-dependent oxidoreductase	
G1G1K-464-MONOMER	G1G1K-464		peptidase S41	
G1G1K-2397-MONOMER	G1G1K-2397	C3K5I9	LysR family transcriptional regulator	
G1G1K-3763-MONOMER	G1G1K-3763	C3K8J6	general secretion pathway protein GspL	
G1G1K-8477-MONOMER	G1G1K-8477		bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	RibB
G1G1K-6322-MONOMER	G1G1K-6322	C3JZK8	RND transporter	
G1G1K-3257-MONOMER	G1G1K-3257		histidine kinase	
G1G1K-116-MONOMER	G1G1K-116		YihA family ribosome biogenesis GTP-binding protein	
G1G1K-6099-MONOMER	G1G1K-6099	C3JXF5	IS110 family transposase	
G1G1K-5602-MONOMER	G1G1K-5602	C3JXR8	LLM class flavin-dependent oxidoreductase	
G1G1K-4246-MONOMER	G1G1K-4246		magnesium chelatase	
G1G1K-1612-MONOMER	G1G1K-1612	C3K854	glycosyl transferase family 51	
G1G1K-7060-MONOMER	G1G1K-7060		cysteine synthase	
G1G1K-8248-MONOMER	G1G1K-8248		ubiquinol oxidase subunit II, cyanide insensitive	CydB
G1G1K-4380-MONOMER	G1G1K-4380	C3KAX1	GGDEF domain-containing protein	
G1G1K-6636-MONOMER	G1G1K-6636		DNA mismatch repair protein MutS	
G1G1K-5507-MONOMER	G1G1K-5507		hypothetical protein	
G1G1K-3040-MONOMER	G1G1K-3040		peptidyl-prolyl cis-trans isomerase	
G1G1K-5885-MONOMER	G1G1K-5885	C3JYB6	ABC transporter permease	
G1G1K-8586-MONOMER	G1G1K-8586	C3K2Z5	anhydro-N-acetylmuramic acid kinase	
G1G1K-2333-MONOMER	G1G1K-2333	C3K4W4	lipoprotein-releasing system transmembrane subunit LolC	
G1G1K-1512-MONOMER	G1G1K-1512		RNA polymerase sigma factor	
G1G1K-465-MONOMER	G1G1K-465	C3K6V8	peptidase M23	
G1G1K-3338-MONOMER	G1G1K-3338	C3K8B5	enoyl-CoA hydratase/isomerase family protein	
G1G1K-7061-MONOMER	G1G1K-7061	C3K124	serine acetyltransferase	
G1G1K-9083-MONOMER	G1G1K-9083		PLP-dependent threonine dehydratase	IlvA
G1G1K-4970-MONOMER	G1G1K-4970	C3KCZ1	MFS transporter	
G1G1K-1796-MONOMER	G1G1K-1796		lysine--tRNA ligase	LysS
G1G1K-2914-MONOMER	G1G1K-2914	C3K5N6	conjugal transfer protein TraG	
G1G1K-3407-MONOMER	G1G1K-3407		AraC family transcriptional regulator	
G1G1K-4808-MONOMER	G1G1K-4808	C3KBB9	collagenase-like protease	
G1G1K-4636-MONOMER	G1G1K-4636		DUF1275 family protein	
G1G1K-5806-MONOMER	G1G1K-5806		sulfurtransferase TusC	
G1G1K-2307-MONOMER	G1G1K-2307		acetyl-CoA C-acyltransferase FadA	FadA
G1G1K-117-MONOMER	G1G1K-117		cytochrome c5 family protein	
G1G1K-8971-MONOMER	G1G1K-8971	C3K3K4	membrane protein	
G1G1K-5964-MONOMER	G1G1K-5964	C3JYG7	cytochrome b	
G1G1K-6637-MONOMER	G1G1K-6637		GTP cyclohydrolase I FolE	FolE
G1G1K-1247-MONOMER	G1G1K-1247	C3K5X8	GlxA family transcriptional regulator	
G1G1K-2887-MONOMER	G1G1K-2887		C4-dicarboxylate ABC transporter	
G1G1K-4768-MONOMER	G1G1K-4768	C3KB83	AraC family transcriptional regulator	
G1G1K-1555-MONOMER	G1G1K-1555	C3K6Z3	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	
G1G1K-1701-MONOMER	G1G1K-1701		hypothetical protein	
G1G1K-4565-MONOMER	G1G1K-4565	C3KAZ8	aspartyl/asparaginyl beta-hydroxylase	
G1G1K-3380-MONOMER	G1G1K-3380	C3K945	cystathionine beta-lyase	MetC
G1G1K-1129-MONOMER	G1G1K-1129	C3KDX4	isoleucine--tRNA ligase	
G1G1K-6323-MONOMER	G1G1K-6323	C3JZK9	two-component sensor histidine kinase	
G1G1K-6019-MONOMER	G1G1K-6019		ATP-dependent Clp protease ATP-binding subunit ClpX	
G1G1K-6102-MONOMER	G1G1K-6102		hypothetical protein	
G1G1K-7062-MONOMER	G1G1K-7062	C3K125	alanyl-tRNA editing protein	
G1G1K-5252-MONOMER	G1G1K-5252	C3KCF5	MFS transporter	
G1G1K-5111-MONOMER	G1G1K-5111		N-acetyltransferase	
G1G1K-7469-MONOMER	G1G1K-7469		segregation/condensation protein A	
G1G1K-6638-MONOMER	G1G1K-6638		glutaredoxin	
G1G1K-467-MONOMER	G1G1K-467	C3K6V9	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	
G1G1K-8809-MONOMER	G1G1K-8809		hypothetical protein	
G1G1K-3648-MONOMER	G1G1K-3648	C3K968	aldehyde dehydrogenase (NADP(+))	
G1G1K-2193-MONOMER	G1G1K-2193	C3K4T1	betaine-aldehyde dehydrogenase	
G1G1K-9194-MONOMER	G1G1K-9194	C3K3X6	hypothetical protein	
G1G1K-4586-MONOMER	G1G1K-4586	C3KB21	LysR family transcriptional regulator	
G1G1K-8249-MONOMER	G1G1K-8249		cytochrome ubiquinol oxidase subunit I	
G1G1K-2829-MONOMER	G1G1K-2829		cysteine protease	
G1G1K-118-MONOMER	G1G1K-118	C3K6T2	cytochrome c	
G1G1K-9403-MONOMER	G1G1K-9403		HU family DNA-binding protein	
G1G1K-4945-MONOMER	G1G1K-4945	C3KC66	type II secretion system protein GspG	GspG
G1G1K-3837-MONOMER	G1G1K-3837		AraC family transcriptional regulator	
G1G1K-7067-MONOMER	G1G1K-7067	C3K126	2-methylcitrate dehydratase	PrpD
G1G1K-4535-MONOMER	G1G1K-4535		hypothetical protein	
G1G1K-8403-MONOMER	G1G1K-8403	C3K2L9	octanoyltransferase	
G1G1K-8066-MONOMER	G1G1K-8066		hypothetical protein	
G1G1K-8587-MONOMER	G1G1K-8587		iron-sulfur cluster insertion protein ErpA	
G1G1K-5211-MONOMER	G1G1K-5211	C3KD70	acyl-CoA synthetase	
G1G1K-4301-MONOMER	G1G1K-4301		transcriptional regulator	
G1G1K-4707-MONOMER	G1G1K-4707	C3KAB7	hypothetical protein	
G1G1K-4847-MONOMER	G1G1K-4847		peptidase	
G1G1K-5146-MONOMER	G1G1K-5146	C3KD15	alpha/beta hydrolase	
G1G1K-3958-MONOMER	G1G1K-3958	C3K9F0	MFS transporter	
G1G1K-2063-MONOMER	G1G1K-2063	C3KCU9	TonB-dependent receptor	
G1G1K-4140-MONOMER	G1G1K-4140		amino acid ABC transporter ATP-binding protein	
G1G1K-4102-MONOMER	G1G1K-4102		hypothetical protein	
G1G1K-5166-MONOMER	G1G1K-5166	C3KD29	Lrp/AsnC family transcriptional regulator	
G1G1K-468-MONOMER	G1G1K-468		sulfurtransferase	
G1G1K-1386-MONOMER	G1G1K-1386	C3KCT0	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase	MurG
G1G1K-8553-MONOMER	G1G1K-8553		30S ribosomal protein S19	
G1G1K-2520-MONOMER	G1G1K-2520		transcription elongation factor GreB	GreB
G1G1K-6324-MONOMER	G1G1K-6324	C3JZL0	DNA-binding response regulator	
G1G1K-6067-MONOMER	G1G1K-6067		membrane protein	
G1G1K-1324-MONOMER	G1G1K-1324	C3K8X6	histidinol dehydrogenase	HisD
G1G1K-8250-MONOMER	G1G1K-8250		MFS transporter	
G1G1K-7070-MONOMER	G1G1K-7070	C3K127	2-methylaconitate cis-trans isomerase PrpF	PrpF
G1G1K-119-MONOMER	G1G1K-119		thiol:disulfide interchange protein	
G1G1K-6642-MONOMER	G1G1K-6642	C3K093	transposase	
G1G1K-5419-MONOMER	G1G1K-5419		PAS domain-containing sensor histidine kinase	
G1G1K-5603-MONOMER	G1G1K-5603	C3JXR9	alkyl hydroperoxide reductase	
G1G1K-6103-MONOMER	G1G1K-6103		putative DNA modification/repair radical SAM protein	
G1G1K-2706-MONOMER	G1G1K-2706		ABC transporter	
G1G1K-5703-MONOMER	G1G1K-5703	C3JXW0	hypothetical protein	
G1G1K-7470-MONOMER	G1G1K-7470		threonylcarbamoyl-AMP synthase	
G1G1K-5057-MONOMER	G1G1K-5057		hypothetical protein	
G1G1K-1435-MONOMER	G1G1K-1435		mannuronate-specific alginate lyase	
G1G1K-1625-MONOMER	G1G1K-1625	C3K8X8	hybrid sensor histidine kinase/response regulator	
G1G1K-3047-MONOMER	G1G1K-3047	C3K8B1	hypothetical protein	
G1G1K-9195-MONOMER	G1G1K-9195	C3K3X7	EVE domain-containing protein	
G1G1K-5886-MONOMER	G1G1K-5886		branched-chain amino acid ABC transporter permease	
G1G1K-3150-MONOMER	G1G1K-3150	C3K5R2	hypothetical protein	
G1G1K-7071-MONOMER	G1G1K-7071	C3K0T1	Fe/S-dependent 2-methylisocitrate dehydratase AcnD	AcnD
G1G1K-5508-MONOMER	G1G1K-5508	C3JXI6	hypothetical protein	
G1G1K-469-MONOMER	G1G1K-469		glutaredoxin 3	GrxC
G1G1K-1461-MONOMER	G1G1K-1461		amino acid ABC transporter permease	
G1G1K-9084-MONOMER	G1G1K-9084		ribose-5-phosphate isomerase	
G1G1K-4637-MONOMER	G1G1K-4637	C3KB57	ABC transporter ATP-binding protein	
G1G1K-3909-MONOMER	G1G1K-3909		hypothetical protein	
G1G1K-4432-MONOMER	G1G1K-4432		isochorismatase	
G1G1K-1916-MONOMER	G1G1K-1916		deoxycytidine triphosphate deaminase	
G1G1K-2118-MONOMER	G1G1K-2118	C3KDT4	C4-dicarboxylate ABC transporter substrate-binding protein	
G1G1K-4607-MONOMER	G1G1K-4607	C3KB39	hypothetical protein	
G1G1K-8814-MONOMER	G1G1K-8814		AraC family transcriptional regulator	
G1G1K-120-MONOMER	G1G1K-120		endonuclease	
G1G1K-5336-MONOMER	G1G1K-5336	C3KCJ8	2-hydroxyacid dehydrogenase	
G1G1K-8067-MONOMER	G1G1K-8067	C3K230	penicillin-binding protein 1B	MrcB
G1G1K-9196-MONOMER	G1G1K-9196		hemolysin secretion protein D	
G1G1K-5315-MONOMER	G1G1K-5315		DNA-binding response regulator	
G1G1K-4490-MONOMER	G1G1K-4490	C3KA12	hypothetical protein	
G1G1K-5965-MONOMER	G1G1K-5965	C3JYG8	catalase	
G1G1K-2668-MONOMER	G1G1K-2668	C3K5L9	carbon-phosphorus lyase complex subunit PhnJ	
G1G1K-6326-MONOMER	G1G1K-6326		hypothetical protein	
G1G1K-9404-MONOMER	G1G1K-9404	C3K4C1	pyridine nucleotide-disulfide oxidoreductase	
G1G1K-1248-MONOMER	G1G1K-1248		acyl-CoA dehydrogenase	
G1G1K-9524-MONOMER	G1G1K-9524	C3K1D3	CDP-alcohol phosphatidyltransferase	
G1G1K-1130-MONOMER	G1G1K-1130	C3KDX5	signal peptidase II	
G1G1K-7076-MONOMER	G1G1K-7076	C3K123	citrate synthase/methylcitrate synthase	
G1G1K-6645-MONOMER	G1G1K-6645		hypothetical protein	
G1G1K-2398-MONOMER	G1G1K-2398		lipoprotein	
G1G1K-470-MONOMER	G1G1K-470		protein-export protein SecB	
G1G1K-8257-MONOMER	G1G1K-8257	C3K2F1	aldehyde oxidase	
G1G1K-2945-MONOMER	G1G1K-2945	C3K6Q1	glyoxalase	
G1G1K-6105-MONOMER	G1G1K-6105	C3JYX0	L-ornithine 5-monooxygenase	
G1G1K-7471-MONOMER	G1G1K-7471		phosphatase	
G1G1K-121-MONOMER	G1G1K-121	C3K6T5	hypothetical protein	
G1G1K-1869-MONOMER	G1G1K-1869	C3K601	1-deoxy-D-xylulose-5-phosphate reductoisomerase	
G1G1K-8478-MONOMER	G1G1K-8478		riboflavin synthase	
G1G1K-4903-MONOMER	G1G1K-4903		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	AceE
G1G1K-8068-MONOMER	G1G1K-8068	C3K231	hypothetical protein	
G1G1K-3764-MONOMER	G1G1K-3764	C3K8J7	type II secretion system protein M	
G1G1K-1987-MONOMER	G1G1K-1987	C3K904	class V aminotransferase	
G1G1K-5773-MONOMER	G1G1K-5773	C3JY25	UDP-N-acetylenolpyruvoylglucosamine reductase	
G1G1K-3496-MONOMER	G1G1K-3496		D-xylose ABC transporter substrate-binding protein	XylF
G1G1K-8972-MONOMER	G1G1K-8972	C3K3K5	peptidoglycan endopeptidase	
G1G1K-8554-MONOMER	G1G1K-8554		50S ribosomal protein L2	
G1G1K-4848-MONOMER	G1G1K-4848	C3KBF1	HlyD family type I secretion periplasmic adaptor subunit	
G1G1K-8588-MONOMER	G1G1K-8588	C3K2Z7	N-acetyl-gamma-glutamyl-phosphate reductase	
G1G1K-1797-MONOMER	G1G1K-1797		TetR family transcriptional regulator	
